"p_index","years","ppg","rpg","apg","bpg","sgp"
1677,2,"1.8724137931034481","2.317241379310345","0.44482758620689655","1.2079310344827587","0.22931034482758622"
1678,5,"7.947","2.1184999999999996","1.388","1.4514500000000001","1.5905"
1679,10,"8.713103448275863","3.112068965517242","1.022241379310345","1.7179999999999997","1.1708793103448274"
1680,1,"1.6","0.7","0.4","1","0.84"
1681,2,"4.687951807228916","2.1927710843373496","0.5987951807228916","2.26710843373494","1.6946987951807229"
1682,4,"6.619607843137255","3.7196078431372555","1.146078431372549","2.537352941176471","1.9246078431372549"
1683,1,"0","0.6999999999999998","0","1.7700000000000002","2.56"
1684,5,"13.274519230769233","7.171634615384615","0.9211538461538462","1.6280769230769228","1.0656730769230767"
1685,8,"9.133333333333331","5.057777777777777","1.2347008547008547","1.4870598290598291","1.2122905982905983"
1686,2,"5.466666666666666","1.788888888888889","1.2666666666666666","0.9266666666666666","1.2777777777777777"
1687,10,"8.559864864864863","6.868783783783784","2.515945945945946","1.4224459459459458","1.463864864864865"
1688,4,"4.146031746031746","1.2523809523809522","2.1031746031746033","2.488095238095238","1.8655555555555559"
1689,4,"4.592883895131086","1.9524344569288388","0.9936329588014982","2.1045318352059925","1.0066666666666666"
1690,14,"8.167168998923573","4.614962325080732","1.8210979547900965","1.22497308934338","1.2380624327233585"
1691,12,"5.843939393939394","2.9922979797979794","0.6919191919191919","1.3651515151515154","1.0984848484848484"
1692,5,"5.547297297297297","1.9260135135135137","0.8273648648648648","1.307533783783784","1.1145945945945948"
1693,10,"6.577124183006535","1.89041394335512","0.6712418300653595","1.4815032679738562","1.1554684095860563"
1694,1,"1","2.3","0.5","0.44","2.47"
1695,1,"0.3","0.8000000000000002","0","0.05000000000000001","0.3"
1697,4,"9.884415584415585","5.818181818181818","0.7337662337662337","0.6496753246753246","1.429220779220779"
1698,11,"11.506015037593984","5.085563909774436","1.3569924812030076","1.485563909774436","1.7258045112781957"
1699,4,"7.915929203539823","1.6867256637168142","3.0110619469026547","1.038230088495575","1.2319026548672565"
1700,2,"0.4","0.64","0.24","1.238","0.536"
1701,2,"3.582857142857143","0.7771428571428572","0.4857142857142857","0.9245714285714286","0.9488571428571428"
1702,1,"1.5","1.5","1","1.02","2.24"
1703,3,"3.971428571428571","1.257936507936508","0.4642857142857143","0.6791269841269842","2.3273809523809526"
1704,1,"1","0","0","2.55","1.75"
1705,1,"1.7","0.3","0","1.67","1.79"
1706,9,"5.251148225469728","1.6814196242171187","3.526304801670147","2.0741127348643005","1.7388100208768267"
1707,4,"2.0926829268292684","0.5780487804878048","0.23658536585365852","1.6034146341463413","1.6841463414634146"
1708,1,"0","0.4","0.2","2.09","2.36"
1710,7,"6.750372208436724","2.433498759305211","0.8074441687344914","1.268014888337469","1.5108933002481386"
1711,10,"6.85281803542673","3.540579710144928","0.9280193236714975","1.9028341384863126","0.9460064412238324"
1712,1,"3.1","2","0.3","1.98","1.67"
1713,9,"11.034456928838953","4.6134831460674155","1.1550561797752807","1.3790449438202246","1.3258239700374532"
1714,1,"3.1","1.7999999999999998","0.5","1.6600000000000001","2.94"
1715,4,"9.966666666666665","2.666137566137566","1.5164021164021164","1.227142857142857","0.9241798941798942"
1716,6,"6.973278236914601","4.656473829201102","1.109641873278237","1.48732782369146","1.4118732782369146"
1717,2,"3.7","1.434375","1.865625","0.8862500000000001","1.15375"
1718,10,"13.511987381703474","6.992271293375395","1.7304416403785488","1.81326498422713","1.1389274447949527"
1719,1,"5.8","1.4","2.5","0.72","1.67"
1720,7,"5.786643835616438","3.443835616438356","0.7626712328767122","1.477945205479452","2.30695205479452"
1721,3,"2.71875","0.85625","0.17812500000000003","1.579375","1.2975"
1722,1,"2.6","1.4","0.2","1.25","2.78"
1723,3,"3.3695652173913038","2.489130434782609","0.5630434782608696","0.8504347826086958","1.941304347826087"
1724,17,"13.179112008072654","4.496266397578203","2.643289606458123","1.5936730575176592","1.6759636730575176"
1725,10,"5.597149122807017","3.8706140350877187","0.881140350877193","1.0550657894736843","1.1943859649122808"
1726,3,"2.5745454545454542","1.4418181818181817","0.32727272727272727","2.5519999999999996","1.5707272727272725"
1727,2,"3.5799999999999996","2.51","0.42000000000000004","2.3009999999999997","0.259"
1728,11,"12.42495894909688","4.6947454844006575","1.306896551724138","1.6577504105090313","1.815303776683087"
1729,4,"2.9783439490445858","3.609554140127388","0.5949044585987262","2.175987261146497","0.6493630573248407"
1730,3,"1.5375690607734807","3.922099447513812","0.45635359116022095","0.8136464088397789","0.8944198895027625"
1731,9,"10.223291139240505","4.34379746835443","4.319746835443039","0.9364810126582278","1.3285316455696201"
1732,9,"4.516693944353518","1.5690671031096564","1.2669394435351882","1.570049099836334","1.5305073649754501"
1733,5,"15.332075471698111","2.890566037735849","2.5849056603773586","0.9923584905660378","1.324433962264151"
1734,10,"4.921976149914821","3.3134582623509368","0.5899488926746166","1.9831175468483815","1.4652640545144802"
1735,14,"15.732908912830561","4.328893241919687","2.8823702252693444","1.6464642507345737","1.1381292850146911"
1736,1,"0","0","0","0.83","1.33"
1737,1,"2.1","0.8","0.2","1","0.51"
1738,1,"0.4","0.3","0.2","0.67","0.3"
1739,3,"1.9873015873015871","0.9666666666666668","1.638095238095238","1.081746031746032","1.1976190476190476"
1740,4,"25.472549019607843","5.887581699346406","4.128104575163398","1.5216339869281046","1.5072549019607844"
1741,8,"8.411659192825113","5.423094170403587","1.1639013452914797","1.485964125560538","1.4282959641255606"
1743,9,"8.276800000000001","6.824400000000001","0.6732","1.6097599999999999","0.9919"
1744,4,"15.178609625668447","5.904812834224598","1.0171122994652408","1.4189839572192515","0.7847058823529413"
1745,12,"19.041494435612087","3.8364069952305244","2.131796502384737","1.9442607313195552","1.4539268680445152"
1746,9,"1.7207729468599033","3.9345410628019324","0.6067632850241547","1.5635024154589374","1.334903381642512"
1747,5,"5.2864238410596025","7.679470198675496","1.61158940397351","1.1070198675496687","1.2728476821192052"
1748,7,"2.190875912408759","3.1682481751824816","0.30583941605839415","1.7376642335766421","1.920328467153285"
1749,4,"6.504721030042918","4.467811158798283","0.630901287553648","0.4896995708154506","1.4107725321888411"
1750,2,"2.4814814814814814","0.5925925925925926","1.2037037037037037","0.2111111111111111","0.44962962962962966"
1751,1,"5","2.8","0.7","1.55","2.56"
1752,10,"8.323877917414721","3.0897666068222622","0.8001795332136445","1.4727648114901257","1.6479892280071813"
1753,1,"2.2","2.2","0.2","0.2","1.84"
1754,5,"13.136734693877552","4.014285714285714","2.3400510204081635","1.7475255102040816","0.7753826530612246"
1755,1,"6.4","3.4","0.7","0.91","2.48"
1756,11,"15.266876574307307","3.1231738035264485","5.6988664987405535","1.6670025188916875","1.5631360201511337"
1757,1,"2.7000000000000006","4.2","0.8000000000000002","2.58","0.86"
1758,16,"14.652585365853657","2.973268292682927","5.706829268292682","1.305648780487805","1.5202926829268293"
1759,14,"11.548874598070741","4.389389067524116","2.281564844587353","1.7663665594855307","1.8526259378349408"
1760,1,"1","1","0.5","1.7","0.88"
1761,4,"3.3666666666666667","2.166666666666667","0.24444444444444444","1.5344444444444445","1.3435185185185188"
1762,13,"10.221525423728815","2.3337288135593224","3.730169491525423","1.2344406779661017","1.2338644067796611"
1763,17,"10.645930232558143","4.23624031007752","2.587887596899225","1.1256007751937989","1.097325581395349"
1764,5,"6.91031746031746","3.233730158730159","0.8690476190476191","1.2520238095238094","1.8526587301587303"
1765,2,"4.823214285714286","1.1732142857142855","1.2678571428571428","0.6255357142857143","1.492142857142857"
1766,4,"6.383941605839416","3.264598540145985","0.8832116788321169","0.7947080291970803","0.871021897810219"
1767,1,"3","1.3","0.6","2.12","2.34"
1768,1,"5.7","1.7","2.1","0.61","1.43"
1769,1,"1","1.5","0.5","2.26","2.31"
1770,4,"2.3725806451612907","0.9080645161290322","1.191935483870968","1.9348387096774196","0.662741935483871"
1771,11,"6.053634577603144","4.033398821218075","0.7390962671905698","1.1191944990176816","2.060766208251473"
1772,1,"0","0.2","0","0.61","1.56"
1773,4,"13.39931271477663","5.635738831615121","2.275601374570447","1.363573883161512","1.905017182130584"
1774,2,"3","0.9153846153846155","1.0615384615384615","0.49692307692307686","1.7984615384615386"
1775,5,"5.041025641025641","4.73956043956044","0.4347985347985348","1.8183516483516482","1.38025641025641"
1776,1,"0.4","0.4","0","1.49","2.8"
1777,2,"7.925","2.375","3.9749999999999996","1.9175000000000002","1.3"
1778,7,"4.76531914893617","1.7797872340425531","2.5359574468085104","1.8031063829787233","1.380808510638298"
1779,1,"3.4","1.8","1","2.1","1.6200000000000003"
1780,2,"6.208695652173913","1.872463768115942","0.9855072463768116","2.716521739130435","1.156376811594203"
1781,2,"3.592452830188679","2.1773584905660375","0.4528301886792453","0.8632075471698113","2.5554716981132075"
1782,1,"1.9","1.9","0.3","0.2","2.36"
1783,6,"8.109567901234568","3.2160493827160495","0.8416666666666668","1.495216049382716","1.4348148148148145"
1784,2,"4.3769230769230765","3.5461538461538464","0.3230769230769231","0.12307692307692308","2.2953846153846156"
1785,6,"18.234840425531914","3.0180851063829786","2.9090425531914894","1.4880851063829788","1.048723404255319"
1786,5,"3.440666666666667","1.352666666666667","0.7160000000000001","0.7780666666666666","1.2401333333333333"
1787,1,"4.2","2.4","1.2","0.4600000000000001","0.82"
1788,5,"8.233217993079585","7.86955017301038","0.62560553633218","0.9947404844290656","1.8547750865051902"
1789,3,"1.78","1.3725","0.44749999999999995","0.8325000000000001","0.7210000000000001"
1790,5,"7.528000000000001","5.840363636363636","0.8985454545454545","1.9014545454545453","1.7749818181818182"
1791,13,"13.151344743276283","2.778606356968216","4.87762836185819","1.2072738386308068","1.8111735941320293"
1792,12,"17.82629051620648","3.4531812725090036","4.61296518607443","1.6199399759903963","1.6142256902761105"
1793,6,"10.475730994152046","2.53625730994152","3.9959064327485376","2.1149122807017546","0.44628654970760234"
1794,8,"12.07378640776699","5.032038834951456","1.3176699029126213","1.0140194174757282","0.914368932038835"
1795,7,"6.972135416666666","3.030208333333333","1.2625","2.1349479166666665","1.9814322916666667"
1796,7,"5.4314432989690715","2.0391752577319586","2.9860824742268037","1.5922164948453608","1.1368041237113402"
1797,3,"9.62090395480226","3.342937853107345","6.0276836158192095","2.3084180790960453","2.3964971751412425"
1798,5,"8.197233201581028","3.715810276679842","1.1976284584980237","0.6283399209486165","1.7216205533596838"
1799,3,"3.134210526315789","1.1789473684210525","0.32105263157894737","1.6978947368421051","2.2121052631578944"
1800,8,"11.907142857142857","3.7556776556776557","1.7771062271062272","1.8776556776556776","1.418736263736264"
1801,4,"5.5265625","5.261718749999999","0.10234375","2.117265625","1.9134375"
1802,2,"4.619130434782609","1.6095652173913042","0.6191304347826088","0.8228695652173913","1.7930434782608695"
1803,1,"1.3","0.8","0.5","1.74","1.09"
1804,1,"3.2999999999999994","2.3","0","2.44","2.77"
1805,1,"2.7","2.3","0.2","1.7199999999999998","1.54"
1806,4,"5.218333333333333","1.917777777777778","4.242777777777778","1.4915555555555557","1.6468888888888888"
1807,2,"2.0599999999999996","0.88","1.124","2.5644","2.1008"
1808,3,"5.746428571428571","1.2726190476190475","0.43809523809523815","0.9559523809523809","1.6664285714285714"
1809,1,"3.6","1","1.4","0.35","0.24"
1810,1,"5.4","1.9","1.1","0.8299999999999998","2.57"
1811,1,"1.2","0.5","0.3","2.1","1.33"
1812,8,"13.392292089249493","6.791075050709939","1.2178498985801216","1.5032657200811357","1.2820689655172415"
1813,3,"7.686585365853658","3.4597560975609754","2.0890243902439027","1.5384756097560977","2.3130487804878053"
1814,2,"3.7999999999999994","1.781512605042017","1.702521008403361","1.864453781512605","2.5279831932773114"
1815,4,"6.05","3.2062500000000003","0.7875","1.7496875","2.0468749999999996"
1816,1,"1.3","0.1","0.1","2.13","0.22"
1817,1,"2.4","1.5","0.4","1.1699999999999997","1.72"
1818,2,"1.826086956521739","0.3652173913043478","0.3652173913043478","1.0539130434782609","2.861739130434782"
1819,1,"3.3","3.3","0.7","2.91","1.16"
1821,11,"11.023300970873786","2.3357605177993532","2.9469255663430416","1.7904368932038834","1.2410679611650486"
1822,3,"5.495238095238095","2.219047619047619","2.4714285714285715","1.3405952380952382","1.905"
1823,2,"2.8133333333333335","2.3800000000000003","0.52","0.7179999999999999","2.026666666666667"
1824,2,"3.7","1.8946666666666665","0.448","2.236266666666667","1.8717333333333332"
1825,3,"1.6200000000000003","0.6300000000000001","1.1700000000000002","1.7719999999999998","1.3855"
1826,4,"10.102448979591836","4.40204081632653","1.0208163265306123","1.2592653061224488","1.7215918367346936"
1827,15,"5.340963855421688","4.353132530120482","0.3898795180722892","1.813819277108434","1.2515903614457833"
1828,2,"2.136842105263158","1.0210526315789472","0.23157894736842108","2.639473684210526","2.31"
1829,2,"2.85","2.125","0.35","2.075","1.5675"
1830,1,"1.3","1","1.3","2.15","0.32"
1831,7,"7.584409799554565","4.579064587973274","1.834075723830735","1.5343875278396435","1.3752115812917596"
1832,1,"1.1","0.6","0.5","2.62","1.75"
1833,7,"10.055131264916469","5.372315035799523","0.8257756563245824","1.7363245823389022","1.8892124105011932"
1834,17,"11.296683937823836","6.022901554404145","1.7895336787564768","1.2977305699481867","1.5114922279792748"
1835,9,"7.147109207708779","6.063811563169164","1.067880085653105","0.7668522483940043","1.7098929336188435"
1836,2,"11.109756097560975","7.824390243902438","1.5178861788617888","0.6617886178861788","1.1134959349593496"
1837,6,"11.66340579710145","4.609057971014494","1.9648550724637683","1.3005072463768117","1.688949275362319"
1838,2,"4.5852713178294575","1.8550387596899225","2.72015503875969","1.6773643410852712","0.8498449612403101"
1839,10,"4.7310631229235875","4.252325581395349","1.0682724252491695","0.9513953488372093","1.464169435215947"
1840,1,"4.1","3.3999999999999995","0.4","0.91","1.12"
1841,1,"2.6","1.4","0.4","1.22","0.53"
1842,3,"5.243609022556391","3.8481203007518796","0.4195488721804511","1.371127819548872","1.4694736842105263"
1843,10,"14.13953488372093","2.9415503875968994","6.426046511627906","1.1812248062015505","1.3093333333333332"
1844,12,"11.388750000000002","1.977638888888889","0.9588888888888889","1.110875","1.5984166666666668"
1845,4,"8.427188940092167","2.377880184331797","2.0861751152073733","0.9360829493087559","1.198847926267281"
1846,1,"4.1","1.5","2.3","2.71","0.97"
1847,15,"10.697583081570997","5.0367573011077535","3.3565961732124876","1.3870694864048336","1.4664652567975833"
1848,1,"2.8","1.8","0.9","0.11","2.29"
1849,2,"5.897872340425532","4.465957446808511","0.9638297872340424","1.9114893617021278","1.0625531914893616"
